id,title,opening_date,closing_date,previews_date,year,theatre_id,theatre_name,production_type,show_type,show_type_simple,intermissions,n_performances,run_time,show_never_opened,revival,pre_broadway,limited_run,repertory,other_titles,official_website,production_type_simple
321053,Set My People Free,1948-11-03 00:00:00,1948-11-27 00:00:00,NULL,1948,6076,Hudson Theatre,Original Production,Play,Play,NULL,29,NULL,0,0,0,0,0,NULL,NULL,Original
321054,The Young and Fair,1948-11-22 00:00:00,1949-01-08 00:00:00,NULL,1948,7238,Fulton Theatre,Original Production,Play,Play,NULL,64,NULL,0,0,0,0,0,NULL,NULL,Original
321055,Make Way for Lucia,1948-12-22 00:00:00,1949-01-15 00:00:00,NULL,1948,5028,Cort Theatre,Original Production,Play,Play,NULL,29,NULL,0,0,0,0,0,NULL,NULL,Original
321056,Jenny Kissed Me,1948-12-23 00:00:00,1949-01-08 00:00:00,NULL,1948,6076,Hudson Theatre,Original Production,Play,Play,NULL,20,NULL,0,0,0,0,0,NULL,NULL,Original
321057,"Oh, Mr. Meadowbrook!",1948-12-26 00:00:00,1949-01-29 00:00:00,NULL,1948,5043,John Golden Theatre,Original Production,Play,Play,NULL,41,NULL,0,0,0,0,0,NULL,NULL,Original
321058,"Don't Listen, Ladies",1948-12-28 00:00:00,1949-01-08 00:00:00,NULL,1948,5334,Booth Theatre,Original Production,Play,Play,NULL,15,NULL,0,0,0,0,0,NULL,NULL,Original
321059,The Rape of Lucretia,1948-12-29 00:00:00,1949-01-15 00:00:00,NULL,1948,7493,Ziegfeld Theatre,Original Production,Musical,Musical,NULL,23,NULL,0,0,0,0,0,NULL,NULL,Original
321060,The Smile of the World,1949-01-12 00:00:00,1949-01-15 00:00:00,NULL,1949,7033,Lyceum Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
321061,The Shop at Sly Corner,1949-01-18 00:00:00,1949-01-22 00:00:00,NULL,1949,5334,Booth Theatre,Original Production,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
321062,Leaf and Bough,1949-01-21 00:00:00,1949-01-22 00:00:00,NULL,1949,5028,Cort Theatre,Original Production,Play,Play,NULL,3,NULL,0,0,0,0,0,NULL,NULL,Original
321064,Forward the Heart,1949-01-28 00:00:00,1949-02-12 00:00:00,NULL,1949,7094,48th Street Theatre,Original Production,Play,Play,NULL,19,NULL,0,0,0,0,0,NULL,NULL,Original
321065,My Name Is Aquilon,1949-02-09 00:00:00,1949-03-07 00:00:00,NULL,1949,7033,Lyceum Theatre,Original Production,Play,Play,NULL,31,NULL,0,0,0,0,0,NULL,NULL,Original
321066,Anybody Home,1949-02-25 00:00:00,1949-02-28 00:00:00,NULL,1949,5043,John Golden Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
321067,Two Blind Mice,1949-03-02 00:00:00,1949-07-16 00:00:00,NULL,1949,5028,Cort Theatre,Original Production,Play,Play,NULL,157,NULL,0,0,0,0,0,NULL,NULL,Original
321068,The Biggest Thief in Town,1949-03-30 00:00:00,1949-04-09 00:00:00,NULL,1949,7037,Mansfield Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
321069,The Traitor,1949-03-31 00:00:00,1949-05-28 00:00:00,NULL,1949,7094,48th Street Theatre,Original Production,Play,Play,NULL,67,NULL,0,0,0,0,0,NULL,NULL,Original
321070,The Ivy Green,1949-04-05 00:00:00,1949-04-09 00:00:00,NULL,1949,7033,Lyceum Theatre,Original Production,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
321071,The Millionairess,1949-04-06 00:00:00,1949-04-17 00:00:00,NULL,1949,7220,President Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
321072,Magnolia Alley,1949-04-18 00:00:00,1949-04-23 00:00:00,NULL,1949,7037,Mansfield Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
321073,Mrs. Gibbons' Boys,1949-05-04 00:00:00,1949-05-07 00:00:00,NULL,1949,5057,Music Box Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
321074,Concerto for Fun,1949-05-09 00:00:00,1949-05-09 00:00:00,NULL,1949,7037,Mansfield Theatre,Original Production,Special,Special,NULL,1,NULL,0,0,0,0,0,NULL,NULL,Original
321075,Gayden,1949-05-10 00:00:00,1949-05-14 00:00:00,NULL,1949,7054,Plymouth Theatre,Original Production,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
321076,Mr. Adam,1949-05-25 00:00:00,1949-05-27 00:00:00,NULL,1949,7059,Royale Theatre,Original Production,Play,Play,NULL,5,NULL,0,0,0,0,0,NULL,NULL,Original
321077,"Howdy, Mr. Ice of 1950",1949-05-26 00:00:00,1950-04-15 00:00:00,NULL,1949,5024,Center Theatre,Original Production,Special,Special,NULL,430,NULL,0,0,0,0,0,NULL,NULL,Original
321078,Cabalgata,1949-07-07 00:00:00,1949-09-10 00:00:00,NULL,1949,5017,Broadway Theatre,Original Production,Special,Special,NULL,76,NULL,0,0,0,0,0,NULL,NULL,Original
321079,Blackouts of 1949,1949-09-06 00:00:00,1949-10-15 00:00:00,NULL,1949,7493,Ziegfeld Theatre,Original Production,Musical,Musical,NULL,51,NULL,0,0,0,0,0,NULL,NULL,Original
321080,"Yes, M'Lord",1949-10-04 00:00:00,1949-12-18 00:00:00,NULL,1949,5334,Booth Theatre,Original Production,Play,Play,NULL,87,NULL,0,0,0,0,0,NULL,NULL,Original
321082,Montserrat,1949-10-29 00:00:00,1949-12-24 00:00:00,NULL,1949,7238,Fulton Theatre,Original Production,Play,Play,NULL,65,NULL,0,0,0,0,0,NULL,NULL,Original
321084,Love Me Long,1949-11-07 00:00:00,1949-11-19 00:00:00,NULL,1949,7094,48th Street Theatre,Original Production,Play,Play,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
321085,The Closing Door,1949-12-01 00:00:00,1949-12-17 00:00:00,NULL,1949,7233,Empire Theatre,Original Production,Play,Play,NULL,22,NULL,0,0,0,0,0,NULL,NULL,Original
321086,Metropole,1949-12-06 00:00:00,1949-12-07 00:00:00,NULL,1949,7033,Lyceum Theatre,Original Production,Play,Play,NULL,2,NULL,0,0,0,0,0,NULL,NULL,Original
321087,The Rat Race,1949-12-22 00:00:00,1950-03-04 00:00:00,NULL,1949,5031,Ethel Barrymore Theatre,Original Production,Play,Play,NULL,84,NULL,0,0,0,0,0,NULL,NULL,Original
321088,The Velvet Glove,1949-12-26 00:00:00,1950-05-13 00:00:00,NULL,1949,5334,Booth Theatre,Original Production,Play,Play,NULL,152,NULL,0,0,0,0,0,NULL,NULL,Original
321089,How Long Till Summer,1949-12-27 00:00:00,1949-12-31 00:00:00,NULL,1949,5301,Playhouse Theatre,Original Production,Play,Play,NULL,7,NULL,0,0,0,0,0,NULL,NULL,Original
321092,The Enchanted,1950-01-18 00:00:00,1950-02-25 00:00:00,NULL,1950,7033,Lyceum Theatre,Original Production,Play,Play,NULL,45,NULL,0,0,0,0,0,NULL,NULL,Original
321093,Design for a Stained Glass Window,1950-01-23 00:00:00,1950-01-28 00:00:00,NULL,1950,7037,Mansfield Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
321094,ANTA Album,1950-01-29 00:00:00,1950-01-29 00:00:00,NULL,1950,7493,Ziegfeld Theatre,Original Production,Special,Special,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
321095,Mr. Barry's Etchings,1950-01-31 00:00:00,1950-02-25 00:00:00,NULL,1950,7094,48th Street Theatre,Original Production,Play,Play,NULL,31,NULL,0,0,0,0,0,NULL,NULL,Original
321097,All You Need Is One Good Break,1950-02-09 00:00:00,1950-02-11 00:00:00,NULL,1950,7037,Mansfield Theatre,Original Production,Play,Play,NULL,4,NULL,0,0,0,0,0,NULL,NULL,Original
321098,The Bird Cage,1950-02-22 00:00:00,1950-03-11 00:00:00,NULL,1950,5537,Walter Kerr Theatre,Original Production,Play,Play,NULL,21,NULL,0,0,0,0,0,NULL,NULL,Original
321099,Now I Lay Me Down to Sleep,1950-03-02 00:00:00,1950-04-08 00:00:00,NULL,1950,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,44,NULL,0,0,0,0,0,NULL,NULL,Original
321101,Cry of the Peacock,1950-04-11 00:00:00,1950-04-12 00:00:00,NULL,1950,7037,Mansfield Theatre,Original Production,Play,Play,NULL,2,NULL,0,0,0,0,0,NULL,NULL,Original
321105,Parisienne,1950-07-24 00:00:00,1950-08-05 00:00:00,NULL,1950,7238,Fulton Theatre,Original Production,NULL,NULL,NULL,16,NULL,0,0,0,0,0,NULL,NULL,Original
321106,The Live Wire,1950-08-17 00:00:00,1950-09-09 00:00:00,NULL,1950,5301,Playhouse Theatre,Original Production,Play,Play,NULL,28,NULL,0,0,0,0,0,NULL,NULL,Original
321107,Borned in Texas,1950-08-21 00:00:00,1950-08-26 00:00:00,NULL,1950,7238,Fulton Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
321108,Southern Exposure,1950-09-26 00:00:00,1950-10-14 00:00:00,NULL,1950,5199,Biltmore Theatre,Original Production,Play,Play,NULL,23,NULL,0,0,0,0,0,NULL,NULL,Original
321109,Black Chiffon,1950-09-27 00:00:00,1951-01-13 00:00:00,NULL,1950,7094,48th Street Theatre,Original Production,Play,Play,NULL,109,NULL,0,0,0,0,0,NULL,NULL,Original
321110,The Gioconda Smile,1950-10-07 00:00:00,1950-11-11 00:00:00,NULL,1950,7033,Lyceum Theatre,Original Production,Play,Play,NULL,41,NULL,0,0,0,0,0,NULL,NULL,Original
321111,Burning Bright,1950-10-18 00:00:00,1950-10-28 00:00:00,NULL,1950,5016,Broadhurst Theatre,Original Production,Play,Play,NULL,13,NULL,0,0,0,0,0,NULL,NULL,Original
321112,The Day After Tomorrow,1950-10-26 00:00:00,1950-11-11 00:00:00,NULL,1950,5334,Booth Theatre,Original Production,Play,Play,NULL,12,NULL,0,0,0,0,0,NULL,NULL,Original
321113,The Grand Ballet,1950-10-30 00:00:00,1950-11-25 00:00:00,NULL,1950,5223,New Century Theatre,Original Production,Special,Special,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
321115,Pride's Crossing,1950-11-20 00:00:00,1950-11-25 00:00:00,NULL,1950,5199,Biltmore Theatre,Original Production,Play,Play,NULL,8,NULL,0,0,0,0,0,NULL,NULL,Original
321116,Edwina Black,1950-11-21 00:00:00,1950-12-02 00:00:00,NULL,1950,5334,Booth Theatre,Original Production,Play,Play,NULL,15,NULL,0,0,0,0,0,NULL,NULL,Original
321117,The Golden State,1950-11-25 00:00:00,1950-12-16 00:00:00,NULL,1950,7238,Fulton Theatre,Original Production,Play,Play,NULL,25,NULL,0,0,0,0,0,NULL,NULL,Original
321118,The Tower Beyond Tragedy,1950-11-26 00:00:00,1950-12-22 00:00:00,NULL,1950,5387,ANTA Washington Square Theatre,Original Production,Play,Play,NULL,32,NULL,0,0,0,0,0,NULL,NULL,Original
321119,The Cellar and the Well,1950-12-10 00:00:00,1950-12-17 00:00:00,NULL,1950,5387,ANTA Washington Square Theatre,Original Production,Play,Play,NULL,9,NULL,0,0,0,0,0,NULL,NULL,Original
321121,The House of Bernarda Alba,1951-01-07 00:00:00,1951-01-20 00:00:00,NULL,1951,5387,ANTA Washington Square Theatre,Original Production,NULL,NULL,NULL,17,NULL,0,0,0,0,0,NULL,NULL,Original
